channel_order,channel_name,program_order,program_title,start_time_raw,end_time_raw,is_new,is_live
128,SHOWWOM,2,All the World is Sleeping,1:40 PM,3:35 PM,False,False
129,FLIX-E,1,Scream 3,12:30 PM,2:30 PM,False,False
130,TMCEAL,1,Sin City: A Dame to Kill For,11:15 AM,1:00 PM,False,False
130,TMCEAL,2,Raiders of the Lost Ark,1:00 PM,3:00 PM,False,False
131,TMC2XE,1,The Dictator,12:00 PM,1:25 PM,False,False
131,TMC2XE,2,Black Lotus,1:25 PM,3:00 PM,False,False
132,STARZ,1,Bait,11:31 AM,1:34 PM,False,False
132,STARZ,2,The Man in the White Van,1:34 PM,3:22 PM,False,False
133,STARZCIN,1,Escape From Pretoria,12:20 PM,2:07 PM,False,False
133,STARZCIN,2,Rememory,2:07 PM,4:00 PM,False,False
134,STARZCOM,1,High School,12:14 PM,1:55 PM,False,False
134,STARZCOM,2,Hi-Life,1:55 PM,3:22 PM,False,False
135,STARZED,1,Mercenaries,11:54 AM,1:32 PM,False,False
135,STARZED,2,Crave,1:32 PM,3:26 PM,False,False
136,STARZBLK,1,How She Move,11:51 AM,1:23 PM,False,False
136,STARZBLK,2,Dreams,1:23 PM,3:44 PM,False,False
137,STARZFAM,1,The Magic of the Golden Bear: Goldy III,11:47 AM,1:33 PM,False,False
137,STARZFAM,2,My Dog the Champion,1:33 PM,3:01 PM,False,False
138,ENCORE,1,The Strangers: Chapter 2,11:49 AM,1:31 PM,False,False
138,ENCORE,2,The Strangers: Chapter 3,1:31 PM,3:06 PM,False,False
139,ENCORFM,1,Girl in Progress,12:02 PM,1:36 PM,False,False
139,ENCORFM,2,Joey and Ella,1:36 PM,3:06 PM,False,False
140,ENCORSS,1,Leprechaun: Origins,11:43 AM,1:15 PM,False,False
140,ENCORSS,2,The Woman in Green,1:15 PM,2:24 PM,False,False
140,ENCORSS,3,Transit,2:24 PM,3:53 PM,False,False
141,ENCRACT,1,The Grudge 2,12:08 PM,1:51 PM,False,False
141,ENCRACT,2,The Day,1:51 PM,3:16 PM,False,False
142,ENCRBL,1,Malcolm X,9:39 AM,1:01 PM,False,False
142,ENCRBL,2,The Hunting Party,1:01 PM,2:43 PM,False,False
143,ENCRCL,1,Macbeth,12:04 PM,1:58 PM,False,False
143,ENCRCL,2,Big Eyes,1:58 PM,3:45 PM,False,False
144,ENCRWST,1,Billy the Kid,12:00 PM,1:21 PM,False,False
144,ENCRWST,2,Shotgun,1:21 PM,2:42 PM,False,False
145,MGM+,1,Changing Lanes,11:25 AM,1:05 PM,False,False
145,MGM+,2,The Westies,1:05 PM,1:55 PM,False,False
145,MGM+,3,A House on the Bayou,1:55 PM,3:25 PM,False,False
146,MGM+DRV,1,Seabiscuit,11:00 AM,1:25 PM,False,False
146,MGM+DRV,2,The Legend of Bagger Vance,1:25 PM,3:35 PM,False,False
147,MGM+HIT,1,Boo! A Madea Halloween,12:20 PM,2:05 PM,False,False
147,MGM+HIT,2,"LaRoy, Texas",2:05 PM,4:00 PM,False,False
148,MGM+MAR,1,Cujo,11:50 AM,1:25 PM,False,False
148,MGM+MAR,2,The Keep,1:25 PM,3:05 PM,False,False
